 epocs = 500 : eta = 0.015 : sample div factor = 0.8 : Architecture 57 : 57 : 57 : 1
epoc,error_test,error_validate,total_mispredictions
0,725.2203705094931,142.44160851518762,139.0,
1,417.80263387785794,119.25498447232223,136.0,
2,345.4237207782203,110.76054009259063,111.0,
3,306.56019097217876,99.94380891640569,132.0,
4,286.7476094293607,100.5826523556631,131.0,
5,271.7582790038313,96.13766516004824,117.0,
6,257.67613195029685,96.19399582728715,124.0,
7,250.73293809947444,94.7050042863139,124.0,
8,242.92755617090813,92.96457029048054,114.0,
9,233.70901473085536,92.00971588550554,118.0,
10,224.56425961737088,91.23863374803861,119.0,
11,218.16230789533037,90.58222270959901,118.0,
12,207.41583089659616,90.79174728516172,118.0,
13,201.56501051240485,89.81310190857417,116.0,
14,192.8445045480008,90.32807137974521,113.0,
15,186.91559618665252,90.68121582219402,116.0,
16,182.1382873857154,90.54118769298483,113.0,
17,178.965836237432,90.4401008177748,116.0,
18,175.8919925538974,91.02786215099657,115.0,
19,167.82036859723942,91.37315687415301,119.0,
20,160.28559949736066,91.24496283706185,121.0,
21,154.52125073786246,91.42835235579341,124.0,
22,153.7929223935359,88.7814464000735,116.0,
23,153.5262933527802,92.33306111494126,108.0,
24,150.72603319543907,88.431083450516,119.0,
25,146.19138759341283,89.54899553513341,101.0,
26,139.31901713632698,86.92976788973527,97.0,
27,141.29326560142545,88.327929190499,107.0,
28,142.3653513931007,86.59453623704748,110.0,
29,133.06639132987692,86.08280737411704,96.0,
30,130.37242529403053,86.2779339370408,103.0,
31,119.155983353351,85.69363748216166,100.0,
32,115.54112149195439,86.13265327490141,96.0,
33,113.44103599428755,85.31703629004966,89.0,
34,115.40613160375607,84.16746195377809,91.0,
35,116.81797324688073,84.84010354489087,92.0,
36,115.92753122177632,85.03480306824879,81.0,
37,111.52420423545246,84.15993987106008,96.0,
38,109.84020684115835,84.40925771346393,87.0,
39,103.37011363156644,83.55686042309908,90.0,
40,102.18517117187727,83.21639071715867,91.0,
41,99.52705608230275,81.92635235354666,89.0,
42,99.14584350630112,82.70946791503702,88.0,
43,103.39971325342876,83.35265751509318,87.0,
44,99.90666424912897,82.32988524321732,90.0,
45,100.68585919449237,82.6675177068515,87.0,
46,112.45382157930626,82.42006816280258,94.0,
47,105.5962277724264,84.83980405492518,95.0,
48,113.58366133557432,82.92939013224479,99.0,
49,112.32263831129632,86.99787734518742,103.0,
50,109.30037914461128,83.95149801890008,93.0,
51,101.29672355640461,85.33526819266844,103.0,
52,103.86394842456946,84.68668723461434,99.0,
53,101.4555453083954,85.39736577470593,96.0,
54,99.53732575193061,83.79365079434628,89.0,
55,98.07698079823568,82.88267196767562,87.0,
56,96.09611624456417,83.70139282518296,89.0,
57,96.99672448163123,82.61658296745254,93.0,
58,122.00530160375881,83.80814773128407,101.0,
59,114.75157734050028,86.09470095853914,102.0,
60,110.25759170261313,79.06438420432949,83.0,
61,100.65118180913893,81.51520020798293,89.0,
62,110.02097266236599,82.5002313177826,84.0,
63,96.53753346028928,81.11894639078818,83.0,
64,93.94647279850432,82.11872983847732,89.0,
65,95.26114344899118,82.62846128687005,81.0,
66,92.4091307526092,80.08698478060973,78.0,
67,92.16591829174406,84.13146687883366,84.0,
68,93.09212845821193,81.14738222413236,83.0,
69,90.82866859829933,82.38923455684076,84.0,
70,92.43474715285264,82.59613572835389,81.0,
71,96.7673512381831,82.62130908666843,81.0,
72,104.12487738490485,85.59050110509843,82.0,
73,98.47143368133136,82.00982692256082,85.0,
74,92.36771747570775,81.57003613973245,87.0,
75,94.42016968235927,81.77997946304481,90.0,
76,92.9573532722592,81.22511440703218,90.0,
77,88.26527136139133,80.89571822134478,81.0,
78,85.67919919402497,82.35209329081559,83.0,
79,83.5015956243717,80.63703864206688,83.0,
80,80.532482561676,80.87746697825817,84.0,
81,79.95112382036636,80.56448931124703,80.0,
82,79.15007978257147,80.9692956300079,83.0,
83,77.66657829057486,82.05846955063095,80.0,
84,76.99877741451188,80.87591972754359,81.0,
85,75.31168100317464,80.61957171804004,78.0,
86,75.68583328118501,79.32650201198864,80.0,
87,74.67434564339632,79.65698618489905,79.0,
88,73.46015354043841,78.87159739527925,77.0,
89,76.48684994614315,78.41808134895905,78.0,
90,81.5130361723211,79.41343235007434,79.0,
91,77.16838655624974,79.89866482242357,79.0,
92,74.60449455769073,79.18350694712542,75.0,
93,76.54740087586575,78.55646735942838,75.0,
94,73.53669605448904,78.53264396607881,73.0,
95,71.53950704196534,78.64516079032887,73.0,
96,70.60504315858064,79.15189192463201,73.0,
97,69.74006921942511,79.14066646396859,75.0,
98,69.04143924751094,78.94685721729181,72.0,
99,68.61128802380773,78.28451472520983,72.0,
100,84.10321174353335,78.67548620042957,81.0,
101,90.01799263204458,78.9189638400153,82.0,
102,83.56226256423604,77.45717056195778,80.0,
103,76.12537989169063,77.49937042261735,76.0,
104,74.16506500543301,77.25186894527964,78.0,
105,73.20476894127933,77.49741573907073,78.0,
106,71.78277428038747,76.98077533105786,76.0,
107,70.68197849180353,76.29062897940142,76.0,
108,69.2057028933923,76.81274835573822,76.0,
109,67.50887290617062,76.1846311986504,73.0,
110,66.36696173201534,76.33481639618411,73.0,
111,65.30664044033311,76.36401938224637,73.0,
112,65.43761280425737,76.81351239735174,71.0,
113,64.03459604163443,76.35353174374339,74.0,
114,63.96312473813415,76.82020064312982,73.0,
115,63.67216031971879,76.91475279942799,74.0,
116,64.32439840480065,77.32123793518484,74.0,
117,62.668250796899926,76.54144977155707,75.0,
118,62.736219800929724,76.67837387242307,73.0,
119,61.92918406838692,76.76305779429842,74.0,
120,61.479049856886434,76.69555181265267,73.0,
121,61.33930666992833,76.86652884479182,74.0,
122,61.136203542242676,76.73385147611454,74.0,
123,60.716818871928645,76.90808852423129,74.0,
124,62.00100119139535,77.99484821218712,77.0,
125,62.553949424195196,76.42300419280822,75.0,
126,62.367940325255,77.5590677966417,76.0,
127,64.19968679464955,78.35834334553977,77.0,
128,61.88166982950419,77.00730340687272,75.0,
129,60.10478715576274,76.68395229276416,75.0,
130,59.59231286598062,76.90710971616532,76.0,
131,60.751879863649926,76.96975494042586,75.0,
132,59.78114443048936,77.22641279300187,78.0,
133,59.305297623728734,76.91384155327567,75.0,
134,58.67061966321887,77.09234733031977,77.0,
135,58.67107318885278,77.25575767504634,75.0,
136,59.83250399981685,77.35941563135164,76.0,
137,58.96742913514467,77.65493314726841,78.0,
138,63.876653862238264,78.94489202319556,85.0,
139,63.263115720604574,78.30612979684948,85.0,
140,64.09705730903903,79.07634455999252,79.0,
141,60.665245776058654,77.49054870430554,77.0,
142,58.78764176066544,76.46989548686261,74.0,
143,58.49782549751548,76.67244792300913,74.0,
144,57.84541409967124,76.4810240206766,75.0,
145,57.56814487949768,76.84381233130406,75.0,
146,57.301663463411316,77.24728069953167,76.0,
147,57.780705862013484,78.55841130640643,76.0,
148,58.1148283291236,76.9258935894725,77.0,
149,57.38712622432825,78.09621710884588,79.0,
150,58.64887241823578,79.00409332635519,84.0,
151,60.63929969416296,77.78437487750276,87.0,
152,60.69305359254279,77.23588810856481,78.0,
153,58.55184871858156,76.74067858917165,79.0,
154,64.53965567677865,76.86026730196075,78.0,
155,60.79403424575513,77.15872549800808,79.0,
156,59.61507902787034,76.22101820599048,77.0,
157,57.2131122702613,76.64165508026687,76.0,
158,59.14480936822295,77.76253125781135,81.0,
159,59.00354420876944,77.85581884919081,87.0,
160,59.290592350735295,77.42191363715317,80.0,
161,58.498010605680356,77.07214507914539,78.0,
162,56.985312874409225,76.70457096701078,77.0,
163,56.830700625055435,77.04498018715,78.0,
164,56.11616755250451,76.74243151451815,79.0,
165,55.763069660045765,76.78061792469408,78.0,
166,57.82414079553387,76.88674200538527,79.0,
167,56.79020875561322,76.72047897129302,80.0,
