 epocs = 310 : eta = 0.015 : sample div factor = 0.8 : Architecture 57 : 40 : 35 : 1
epoc,error_test,error_validate,total_mispredictions
0,710.566429726242,123.87432442303226,160.0,
1,410.8626600804895,105.16557760541772,140.0,
2,358.95375558644884,100.91834789183997,133.0,
3,333.2361946607257,97.1378348086719,126.0,
4,320.30156619337134,96.21919987138813,123.0,
5,304.1321620646749,94.4615221686263,120.0,
6,294.3280034199708,93.23111365223636,114.0,
7,276.86445244605005,93.83060279230287,116.0,
8,267.2548178611964,92.36971704192811,108.0,
9,262.6297088753094,93.72768947393587,115.0,
10,254.55896012298692,93.75419698775882,109.0,
11,248.59816597943538,93.84859243474985,103.0,
12,237.41638938137643,93.4847633328129,104.0,
13,233.00349353851104,95.36819533395534,105.0,
14,226.64258036199536,92.33723671785454,97.0,
15,218.8788173223057,92.3097153844663,89.0,
16,207.7532887037688,92.54065258352146,94.0,
17,202.98629574007398,92.9027152375658,87.0,
18,198.34001290772866,96.34629434387693,88.0,
19,192.3469929463356,95.07534403173786,90.0,
20,188.51884570034596,96.11051261001847,88.0,
21,180.24418247990766,91.60014098906039,86.0,
22,177.381587656253,94.54993636980544,95.0,
23,179.10060781602246,95.099745624816,86.0,
24,175.7929113031698,91.5155960403481,92.0,
25,164.03277121026562,93.65476594778995,91.0,
26,202.03357771225706,99.8253516272043,95.0,
27,184.47758416937322,90.61277453383546,100.0,
28,185.3773383376444,94.61004756798681,95.0,
29,168.69303674815075,92.54184613356408,99.0,
30,153.25601304893513,92.98225737910289,93.0,
31,148.57756971157156,91.11617721557991,90.0,
32,142.36782011213495,94.21420416069806,92.0,
33,139.56069699810075,92.08498429397463,93.0,
34,136.8799678618201,92.06333173299184,93.0,
35,138.84055740636333,91.57184429452285,88.0,
36,144.98327402163076,93.4768599489299,99.0,
37,141.39625020256778,88.11503036419495,87.0,
38,126.14271440559571,86.30202598609844,87.0,
39,124.04784309545602,89.00232450489806,87.0,
40,120.64598857194585,86.94109148290292,88.0,
41,119.9482974222105,89.25557576962092,85.0,
42,127.2038010589439,88.21874884518779,82.0,
43,117.62020720470677,87.28762310861174,82.0,
44,111.31858272194155,84.42679183727007,83.0,
