 epocs = 310 : eta = 0.015 : sample div factor = 0.8 : Architecture 57 : 40 : 20 : 1
epoc,error_test,error_validate,total_mispredictions
0,736.5312313365747,129.28250668014576,171.0,
1,413.80120666242794,103.91676977229335,140.0,
2,351.3464819783265,99.31379612700707,134.0,
3,326.68298564663235,97.70509944354593,123.0,
4,306.0336869372947,93.42576314769893,115.0,
5,289.38222118521026,89.95156638615455,125.0,
6,277.0055307534959,86.96309462403194,113.0,
7,265.7158101132101,86.44053679370296,118.0,
8,256.0882183218877,85.73095328424478,101.0,
9,249.41341646501178,84.49272331509,92.0,
10,241.61100093507795,84.6043652432225,96.0,
11,241.4441274519114,86.37123933758956,99.0,
12,232.47789475051178,86.22501105816755,97.0,
13,228.87342356920965,86.02590859117365,92.0,
14,228.2362470636238,86.06121993311295,90.0,
15,227.7613539282633,85.89879977326427,94.0,
16,241.07422326440062,98.88441652430804,101.0,
17,242.7149585536709,86.36836432385647,100.0,
18,239.50551573694264,88.47459910879338,109.0,
19,211.1248201154875,88.23527568798195,100.0,
20,213.9582894436597,88.27791540862282,111.0,
21,206.59145455884686,89.38202051080151,107.0,
22,202.95278942705187,85.76943257267672,96.0,
23,195.05906522914063,83.46271068686896,92.0,
24,198.4756029216979,86.92474397852801,93.0,
25,182.4565826452902,87.66321447080652,96.0,
26,183.66107814277933,85.19694920837205,85.0,
27,172.9053926531542,86.9629001318322,98.0,
28,171.73669202641375,84.92339767074034,100.0,
29,167.43769466797315,85.95512206210307,89.0,
30,170.6768785801213,81.90131297571794,96.0,
31,157.2391201965767,84.19612253713449,96.0,
32,154.37195504761888,84.40307603835505,97.0,
33,149.4891584709567,83.35110947101545,97.0,
34,141.44969973246464,82.2435187672235,94.0,
35,145.95707068820982,83.37875215795468,94.0,
36,141.55521744005173,85.09794305379549,101.0,
37,145.16303513618053,85.3437925308407,92.0,
38,147.42255293102332,82.35405444825744,84.0,
39,151.07122478256653,81.01544080111707,85.0,
40,137.01029938046483,88.15721226529907,90.0,
41,155.78659645757932,81.32860461908406,84.0,
42,141.70412252473665,80.75226784093401,81.0,
43,145.09044341733193,78.95746134058297,87.0,
44,155.66051998847195,81.6240967485119,96.0,
45,138.1461468018074,79.57906236137202,84.0,
46,143.75890279756533,80.59654328718287,85.0,
47,147.19004301096706,76.74396932428394,85.0,
48,131.48123756489733,78.23013340443562,86.0,
49,122.13191264977097,78.74914526231638,87.0,
50,120.22186150710473,82.76040380542011,100.0,
51,124.13908391109678,76.41004512733666,80.0,
52,113.8775343840917,77.36846512498529,85.0,
53,117.83764536469754,77.54986853646382,82.0,
54,114.18072346881922,78.40988293388254,76.0,
55,117.85506257768768,76.015411174647,81.0,
56,107.56182992656274,76.47874674358648,81.0,
57,122.70900067929378,76.8000172728518,82.0,
58,112.18920174475106,76.22784205729444,89.0,
59,103.29602752660783,74.69264765000803,81.0,
60,117.49041250772409,74.02686435156465,81.0,
61,104.06685852607654,74.49156681975815,77.0,
62,112.77606054139743,73.30788265433249,75.0,
63,98.78763426867216,72.7900755844834,74.0,
64,110.08755591039352,72.45612213326895,74.0,
65,99.09531925421463,72.78685897750817,72.0,
66,107.7319637236975,71.86554592828723,71.0,
67,103.5388010056449,73.89919595408243,89.0,
68,113.17771850882905,73.35970365668616,82.0,
69,106.57826184682368,72.26672689799548,79.0,
70,107.6587429310423,71.77772480090377,76.0,
71,104.04902306130249,71.66610532511852,73.0,
72,98.8462371889855,72.52764765627438,84.0,
73,93.0157208626427,72.02943035019638,74.0,
74,104.92170372075668,71.42236323751665,74.0,
75,113.2800103200925,69.99112068089163,73.0,
76,107.4413125083167,70.55385549998728,72.0,
77,93.7786863677563,69.88876364397778,73.0,
78,95.92014176139075,69.54815466887356,73.0,
79,95.22426448550802,69.40912501051265,76.0,
80,95.08681464854166,69.96596814563422,72.0,
81,91.93503161130177,69.17187764971607,72.0,
82,92.36543256750834,68.85834077769667,73.0,
83,101.42631363257134,80.9342307440302,85.0,
84,118.03170035389265,69.39758078133458,69.0,
85,106.13921367746242,69.53908294484643,66.0,
86,94.39010817360963,71.0764578527882,66.0,
87,90.01564723780537,69.42338886373395,68.0,
88,88.60892534815291,70.81053136329307,67.0,
89,87.32597027991594,69.92481789312984,65.0,
90,91.80123807054736,69.04980363859171,68.0,
91,85.09043424662744,69.50985439324748,66.0,
92,83.58833537625362,69.98269851667662,67.0,
93,81.93481027757822,69.35493982870109,66.0,
94,83.89863390518208,68.6442941036214,68.0,
95,82.46368461839033,69.19661074532308,68.0,
96,82.54748604372301,69.92718446043465,67.0,
97,78.99823704032258,68.6401131693334,66.0,
98,78.57775471778767,69.66330113979114,67.0,
99,77.48470865374992,69.1374815113129,67.0,
100,78.9280057427213,69.25074181425738,65.0,
101,77.85489947707767,69.16499451949515,67.0,
102,77.10896862163762,67.84923033614876,67.0,
103,74.79570141096407,68.33749500889128,69.0,
104,72.92122762835044,68.899330676452,65.0,
105,72.58503763989619,68.83210684814975,64.0,
106,76.46568787430024,68.54526628010612,66.0,
107,72.0451476424831,68.67936154794572,66.0,
108,73.97001603260166,68.68426933513734,65.0,
109,75.93418052964874,68.53929928043752,67.0,
