 epocs = 310 : eta = 0.015 : sample div factor = 0.8 : Architecture 57 : 20 : 40 : 1
epoc,error_test,error_validate,total_mispredictions
0,726.0523093743531,122.20162853587593,173.0,
1,386.84134565764117,112.03767427754796,132.0,
2,343.9576610610553,113.37131461690988,150.0,
3,324.7307959569789,100.14966109928437,120.0,
4,306.7099756903697,98.25293678814535,116.0,
5,295.19320428963044,97.14214197912916,111.0,
6,284.54293854422343,98.7615311124435,105.0,
7,273.5087918862388,92.73451779804367,106.0,
8,262.87779725770145,94.79045310301153,100.0,
9,257.0498391333022,93.41095047540819,97.0,
10,249.71607631477391,92.1052121467086,97.0,
11,239.2880044796955,86.4813666779731,95.0,
12,233.68747609805038,89.05125793610756,97.0,
13,222.73635436736646,86.89120076872882,91.0,
14,217.04303607160423,96.41768553460984,96.0,
15,216.6189076680895,89.07786418961484,82.0,
16,207.29175060346242,91.72265298303934,86.0,
17,201.65688011423822,89.82029564673556,89.0,
18,195.87820002816994,94.308945979784,87.0,
19,192.41587230453356,91.8851583887738,89.0,
20,186.3967159796147,93.40977618030422,85.0,
21,182.8448620644137,93.14736248176823,84.0,
22,178.70831066314778,91.27617515923785,80.0,
23,187.9676887409425,96.7201742617857,94.0,
24,174.5231636988268,96.18961794550202,81.0,
25,169.3687543957122,92.57734401372363,84.0,
26,174.77486438361365,95.05720958845883,83.0,
27,186.7237245129209,97.52772575288402,90.0,
28,167.25818072427379,96.02145687211124,79.0,
29,175.87826314412337,94.4159170972046,85.0,
30,170.38388398521954,89.5435593827337,76.0,
31,166.14362720669595,92.72777237953694,79.0,
32,147.58890234789965,90.71494009970105,84.0,
33,144.51305752885992,88.95648000650303,83.0,
34,142.45570845077748,85.91791372616827,78.0,
35,139.83097934748514,86.6359535034911,86.0,
36,146.1680252558659,91.0178840604299,88.0,
37,147.661238605357,90.20871565012081,85.0,
38,135.38461792288643,85.52840310686489,84.0,
39,128.71322242728547,85.20558752965499,90.0,
40,126.68374237027446,85.43523005217033,90.0,
41,125.31087372484942,85.94045955978326,87.0,
42,128.65052426184565,88.85216992195937,88.0,
43,134.71294044708745,100.68266936159823,135.0,
44,140.41261389286166,87.4327442284431,87.0,
45,128.2858316575741,89.66087078185366,86.0,
46,149.6358899370423,97.67961001342728,88.0,
47,133.18777357418296,91.5571116276553,82.0,
48,122.9112993341083,88.87388560283907,84.0,
49,122.07845415897255,83.98624818380392,94.0,
