 epocs = 310 : eta = 0.015 : sample div factor = 0.8 : Architecture 57 : 30 : 40 : 1
epoc,error_test,error_validate,total_mispredictions
0,770.9877096483661,127.32485463178722,161.0,
1,415.41867872951036,104.15172020769108,127.0,
2,352.11381836951495,97.64557820968416,111.0,
3,329.38482881572446,96.55151352167024,101.0,
4,310.1596970183014,94.62179030273025,97.0,
5,299.4881746676297,96.21856007030263,98.0,
6,287.14961266998455,92.74334077116487,114.0,
7,277.0621352917417,90.6882304689212,112.0,
8,286.3888717924281,91.32226335521,122.0,
9,267.102631726022,89.50652653581375,116.0,
10,248.82306608031072,88.13679176859517,115.0,
11,246.8223376704856,88.32623654542262,115.0,
12,231.60252917371398,87.04120566260795,108.0,
13,223.96151816094962,86.16342938988156,103.0,
14,222.07301460345772,87.4674065363925,100.0,
15,219.5711479816987,87.27598875955626,97.0,
16,214.13220226640018,95.86639032333443,94.0,
17,205.4153154293589,86.19782010784786,90.0,
18,197.5229763082893,86.2751478096941,94.0,
19,194.40872671426226,86.85542190411701,89.0,
20,192.12212015532123,86.15323997449507,96.0,
21,186.7343684555733,87.44948787595335,100.0,
22,183.40176278239082,85.95808715154985,94.0,
23,170.96213429063081,85.98393466056439,94.0,
24,172.23811597016956,85.88314069783439,98.0,
25,170.83887750653741,85.4179275779514,93.0,
26,170.20676033452293,86.99798565537685,98.0,
27,159.68713404548686,85.63355181398045,98.0,
28,160.17549812301635,85.24483103452107,98.0,
29,151.1790590482338,82.52384573372198,97.0,
30,144.9183422404689,84.93692840143508,107.0,
31,146.60618842627122,83.29784290941828,98.0,
32,146.50946323821702,82.35335712922593,101.0,
33,154.36278297153365,83.60608704291366,97.0,
34,157.1339300951975,86.5935001703184,104.0,
35,150.9790112670826,80.94581380868668,88.0,
36,136.86560314318697,81.53627065838782,92.0,
37,131.93764928291424,84.699691987554,99.0,
38,146.34709552091272,84.91739995431946,112.0,
39,132.32671381529678,84.22894896036257,104.0,
40,128.6861112259567,83.31896632421258,97.0,
41,132.13231377046174,84.60349025556464,114.0,
42,131.09625268615616,83.20107047267685,104.0,
43,136.33705663411345,84.50563596165632,92.0,
44,128.90891908471292,78.96846822052578,95.0,
45,136.8411487684778,88.81895687136786,110.0,
46,129.60539574649314,79.24876641521999,89.0,
47,117.7556738031964,79.2831556045882,85.0,
48,125.30529001909576,80.32837220916845,88.0,
49,135.87482977004507,76.06923958400117,87.0,
50,116.3315686684261,75.45315888618647,81.0,
51,111.33921255565927,74.78609019364637,86.0,
52,119.14387714971825,82.55660654423367,90.0,
53,114.07981807887884,81.57938838652667,88.0,
54,110.30051201561093,78.68289464924935,83.0,
55,108.06042424352975,76.24232820742034,82.0,
56,102.33349004775225,76.35724445290654,83.0,
57,103.6384247552662,75.83190036002149,84.0,
58,107.54113255029111,76.0488964458548,78.0,
59,102.38890657433615,74.76866864073786,79.0,
60,97.78542798656862,74.8023767124816,78.0,
61,95.21988379364427,76.60118869446296,86.0,
62,96.6527628013367,76.43369932044429,81.0,
63,102.66646750225948,76.7473799277724,87.0,
64,94.1610346977785,76.98623980720723,81.0,
65,97.15304823266676,74.12924733297847,81.0,
66,99.52109675893767,77.96668968216872,86.0,
67,101.93036194718573,73.87166217341034,76.0,
68,93.07801818048709,73.59326960893303,74.0,
69,102.77277035081012,82.03575045031467,87.0,
70,104.53124014519237,81.97772649154567,88.0,
71,104.87092425357132,84.1179305172109,91.0,
72,166.72141528748483,91.45610686387936,107.0,
73,146.61375163837536,83.05379072307606,84.0,
74,131.56576618943825,80.94507640370931,87.0,
75,133.4346200029874,83.78693455447346,94.0,
76,126.67978074791701,89.29427529224589,120.0,
77,140.49794759603648,83.41848257002779,98.0,
78,145.8423072553552,85.81514594879837,104.0,
79,149.83848347500012,94.13192742740605,130.0,
80,141.79821094900373,83.59780447179782,114.0,
81,125.84533906521321,80.75452602604135,102.0,
82,114.87539494653853,82.25898397029536,108.0,
83,110.78939664834029,84.55141910359802,114.0,
84,113.65611809554551,83.04307502859207,103.0,
85,108.03707084673187,82.68375985195087,99.0,
86,109.50531641811885,82.24968286919169,98.0,
87,98.11677063166009,79.6453609403195,95.0,
88,106.29956383049037,81.65715436629151,99.0,
89,106.91260731457525,80.7662429716722,96.0,
90,110.44461083808463,80.0915102021248,106.0,
91,103.16066154034249,77.74815405798317,91.0,
92,104.70294328795958,81.02113319237152,95.0,
93,93.42125270391347,74.79912421358866,87.0,
94,95.90638054395258,76.82380475027043,90.0,
95,91.51617435287149,76.3818194370832,84.0,
96,93.10804017805062,77.07956592534387,87.0,
97,85.99584746564003,74.06080376484516,88.0,
98,83.95509865455666,75.23588872654642,85.0,
99,81.03347362816767,74.7276330184385,83.0,
100,98.1587312419198,73.50056866477036,87.0,
101,97.60584154302926,79.14212531569719,96.0,
102,98.38423413060836,75.43753817588261,87.0,
103,101.28745314026546,75.98555002997966,89.0,
104,89.22759312584911,72.99261689049892,81.0,
105,87.11285647366634,74.17698842284197,84.0,
106,83.2504322828579,73.93064673857515,81.0,
107,81.78404553949449,73.88023136054031,82.0,
108,92.73229272300993,75.1681148723953,84.0,
109,84.26450518518575,74.18811726096006,86.0,
110,90.70557511530534,73.3605598732132,84.0,
111,80.54771409111626,73.18681249137845,81.0,
112,80.50240049375226,74.76887270139406,84.0,
113,87.68753574094082,74.19027369154436,86.0,
114,83.28500104901285,73.7806386401784,85.0,
115,81.01670065800178,73.36290076616015,83.0,
116,80.30479153739454,72.4186703620298,83.0,
117,79.80529756834085,73.02956089951995,85.0,
118,79.01736223799105,72.23796490637586,85.0,
119,78.44090683294853,71.83661267081322,83.0,
120,75.97154486568516,72.84063744805528,86.0,
121,75.50836798617392,73.25967822065762,85.0,
122,77.08917960934839,71.33175228807474,82.0,
123,76.1719138066662,71.44236449175963,83.0,
124,78.93709496201667,72.3967154144245,81.0,
125,76.1330288468029,71.80828193331335,85.0,
126,76.22012420172457,72.13441619340036,81.0,
127,74.5185484774693,70.94413704909329,82.0,
128,74.23412198380969,70.87880506461758,81.0,
129,73.04921292485209,70.92628864500527,80.0,
130,73.08272777541043,71.3686865745443,82.0,
131,72.88032412202692,71.28729987501289,80.0,
132,71.67729865031822,70.86665740868918,83.0,
133,71.44618240647156,70.98272328975176,80.0,
134,70.84068871306853,70.89238685310742,82.0,
135,71.28430988654294,70.79130532461978,80.0,
136,70.01628053513667,70.46573811891062,81.0,
137,69.94596232276879,70.65743504970844,81.0,
138,69.29415993470201,70.46356932056787,82.0,
139,68.1559245379915,69.94677714341665,81.0,
140,68.52636080435305,70.14538229477652,82.0,
141,67.69938572393141,70.05774539611355,81.0,
142,67.25914278736644,70.14129662493443,82.0,
143,67.50590245999489,70.0185984063851,82.0,
144,66.89738992809376,70.11235632989954,82.0,
145,65.9611861887847,69.93989963901853,82.0,
146,66.3575001903563,69.71806060716385,82.0,
147,65.71576348182556,70.09355458588057,82.0,
148,64.96782063669025,69.87987405353736,82.0,
149,64.51958316445564,69.62992570170141,83.0,
