 epocs = 310 : eta = 0.015 : sample div factor = 0.8 : Architecture 57 : 45 : 40 : 1
epoc,error_test,error_validate,total_mispredictions
0,693.0273048892573,125.30866793080301,144.0,
1,387.61958177337885,107.63624831380892,131.0,
2,341.96298664885325,101.43206990380014,136.0,
3,313.3005547501465,97.1229675689786,115.0,
4,293.21768553694625,94.398132324246,110.0,
5,278.4936925779673,95.08695261520066,105.0,
6,266.45864319531387,92.07366292173424,103.0,
7,255.71390597356654,94.3480022319841,98.0,
8,249.36940299897057,92.08061033930095,94.0,
9,240.630977147711,91.18268331583013,91.0,
10,233.7559899886867,91.14176174926021,88.0,
11,226.0180008974972,93.795810660659,87.0,
12,223.27176739792722,92.76263243581047,85.0,
13,214.36770619801212,91.80539559506428,82.0,
14,205.3538883801066,93.29519472925115,86.0,
15,200.42511737561472,92.25513749433804,86.0,
16,195.71670236703395,96.03160474768413,83.0,
17,191.47993547370535,93.03384207783475,83.0,
18,190.5194093355245,93.2601529325654,87.0,
19,201.3598095587114,93.08191656058634,93.0,
20,184.49066896294556,91.48580498384696,90.0,
21,190.44243663316928,86.20687620324755,80.0,
22,173.8921165421634,91.65447922950402,87.0,
23,163.66851229819324,88.60008447456478,82.0,
24,160.27916263953355,85.2718749591744,111.0,
25,162.23895983908469,93.78955874406957,80.0,
26,156.1040430930593,90.22141049338269,85.0,
27,151.73513766338883,84.71061702497985,110.0,
28,161.4132167998637,87.08160345538447,85.0,
29,151.33191707580542,90.62891556836975,88.0,
30,140.93630743954827,80.4854752022942,111.0,
31,136.65775247015864,86.95474980945049,84.0,
32,135.98965004466174,91.89748741990927,85.0,
33,131.85889454036914,86.44219054105066,86.0,
34,140.08920041272427,90.0470875346098,88.0,
35,135.69277371632225,85.17668401931289,88.0,
36,131.2034822488729,81.91995608984305,82.0,
37,124.80842468608732,83.17215679112991,86.0,
38,125.64274674119085,78.79216452848885,78.0,
39,119.0160911310229,84.13108580209283,85.0,
40,118.12183962813846,79.70272918626644,85.0,
41,121.76118303528835,86.33122064563658,86.0,
42,112.08295812526423,77.553094087376,83.0,
43,108.66636984626493,80.08694383983493,87.0,
44,108.86987713621441,77.75272350512199,86.0,
45,107.61328482825058,79.20905536460039,84.0,
46,107.39380179106908,78.6106032752988,86.0,
47,109.68287670114451,76.58529584895986,84.0,
48,102.91816272715685,79.82987875646697,87.0,
