 epocs = 310 : eta = 0.015 : sample div factor = 0.8 : Architecture 57 : 50 : 40 : 1
epoc,error_test,error_validate,total_mispredictions
0,708.3047060856255,118.93026268032078,149.0,
1,396.77497797143735,105.67105754558695,143.0,
2,343.254528329627,100.79285140420079,131.0,
3,319.4130746387076,98.49351466445488,128.0,
4,303.58725530947663,95.23693865744644,123.0,
5,282.73286589730054,94.33336546637264,115.0,
6,270.6411286711874,94.32245173818696,112.0,
7,260.43962540856177,91.68970065180338,109.0,
8,253.56660604922465,91.7691789763585,104.0,
9,246.34505480399602,93.66615583663503,98.0,
10,234.11868804487926,91.22309983419605,103.0,
11,226.86712348951875,93.55794284627135,105.0,
12,218.4273344994218,93.14856561945264,90.0,
13,218.3572317727863,92.54562908353928,98.0,
14,205.15037252915192,97.11876997425605,94.0,
15,202.00599912719872,95.95238188146381,98.0,
16,192.17635431191783,94.48973776566805,101.0,
17,191.36243215353056,94.45954615857327,94.0,
18,191.4210335392373,97.31292239860281,95.0,
19,183.27846276687916,98.44249308990058,89.0,
20,187.92811585771364,94.04618442514385,102.0,
21,178.79689921130714,92.69260962863159,90.0,
22,169.79208635954242,94.55907584374134,94.0,
23,165.88523537634836,91.99756266736912,91.0,
24,165.47710840072602,91.34259342985068,96.0,
25,158.41622889231266,94.3296817085874,90.0,
26,156.36032432798513,95.02267947657126,91.0,
27,160.75034349100324,92.6952038183492,89.0,
28,160.8211760151813,96.24266477633988,80.0,
29,158.5027981547489,90.18329559020279,87.0,
30,153.69899624305316,90.0104010552482,90.0,
31,149.52018673166384,89.88192618241072,87.0,
32,150.2327897190595,89.4248000209521,88.0,
33,150.0230687178042,94.83468500800332,87.0,
34,168.0174239365782,93.14942619422851,87.0,
35,149.3978942552159,95.35781972786462,80.0,
36,149.43849541832847,94.79135353901837,80.0,
37,148.3726137764635,97.70295503904677,77.0,
38,136.56304410164333,89.44304125535567,83.0,
39,133.49774210495522,91.87956327403049,80.0,
40,134.85346760897585,88.1403581561203,78.0,
41,130.46203535282007,95.08356362398108,73.0,
42,129.86310979190316,86.82080342941664,76.0,
43,123.8968226056871,88.53768295921715,72.0,
44,126.49821575981778,86.39393922751002,77.0,
45,121.78834486752011,87.5419995260045,77.0,
46,118.622466720478,90.45071515110241,72.0,
47,120.68107855736994,86.49283519758154,80.0,
48,125.16296609523263,89.65165485052823,80.0,
49,124.62951879304781,95.958660080974,75.0,
50,122.4404028707593,96.42884453357145,73.0,
51,128.92486662855418,88.80434422295073,77.0,
52,118.03341948834998,88.37808717441709,76.0,
53,116.71011416225123,92.35096326415594,79.0,
54,115.24186492617935,86.27689553340183,80.0,
55,112.09592101387378,91.4729834584641,73.0,
56,108.50186431290987,90.26891514371577,70.0,
57,122.99332200818617,98.63191818557426,72.0,
58,136.68118224948952,85.14111918700102,71.0,
59,120.16366071314194,82.40801828174672,76.0,
60,130.650460881722,90.15575273604846,76.0,
61,135.5074332386316,98.97111150167393,74.0,
62,122.16587755506876,92.73673129484966,76.0,
63,119.49056957780228,80.3665182725451,74.0,
64,114.04817350106194,81.93400305929605,72.0,
65,119.00131474497493,84.05850309340056,80.0,
66,117.78931432364726,80.82269638538354,76.0,
67,100.6877879889217,84.25943653141346,69.0,
68,103.95017276285873,84.75869348875892,67.0,
69,104.81690885447334,87.55136718541542,71.0,
70,96.15574906423767,78.99555071485223,71.0,
71,95.9152640325912,79.9666534516306,69.0,
72,93.11446772016356,84.85099487644835,68.0,
73,94.5564093204129,79.38373863864514,72.0,
74,91.88592469845405,79.78042956083193,70.0,
75,99.15990046622494,77.77087419727107,75.0,
76,92.74748389152074,81.72781949788414,67.0,
77,86.63858540730016,76.7830074786321,71.0,
78,84.00015756275458,78.6002298536449,67.0,
79,83.47991700887829,79.2376062661977,69.0,
80,81.6556232981957,76.07490987735372,72.0,
81,97.2248562266555,80.69373280650822,72.0,
82,90.76358186694567,74.35325711434848,65.0,
83,86.72618309238423,88.16634986641259,64.0,
84,78.69698228772077,77.01755883569855,66.0,
85,83.16126326948219,75.41454386138834,67.0,
86,82.19772789537228,75.19623516359916,66.0,
87,82.92108415580219,74.88488484859556,68.0,
88,82.618315273465,72.92720135002439,69.0,
89,107.64468076892551,83.48213350451655,70.0,
90,96.0005128543965,74.83808473369581,71.0,
91,91.11487513342067,75.5675692735182,71.0,
92,87.58246069606292,74.77637880073112,72.0,
93,84.54557518027318,75.66431714932061,72.0,
94,85.2193189852138,77.8193246623432,71.0,
95,85.73719973514402,75.3044563144609,71.0,
96,84.009601669398,74.85773048822175,74.0,
97,87.1641754085446,75.2881365586923,70.0,
98,99.53749467435783,73.22089304092894,72.0,
99,99.73201506852251,74.60747059736164,78.0,
100,98.45212880870807,72.65450195659949,72.0,
101,95.17946474859579,77.86152375833427,75.0,
102,88.63855862348139,75.56007688885398,73.0,
103,78.60716578998347,75.42871674631672,76.0,
104,79.42760069555585,73.46829935966548,79.0,
105,78.43431663564914,75.20587834794937,73.0,
106,76.8381791219561,74.45383682863829,74.0,
107,72.0002925396616,73.74561633386018,73.0,
108,76.92103216084746,69.93891830000106,71.0,
109,89.00133470049168,73.83251540147567,73.0,
110,83.88030768455485,71.23365719705674,76.0,
111,75.03275673205995,71.80112754831498,75.0,
112,70.42637244346896,71.52730407434935,73.0,
113,68.29604303253271,71.6156373121331,73.0,
114,67.26308592729637,71.22399413474967,72.0,
115,66.59722462587673,70.93162984906733,71.0,
116,65.19409394512878,70.90303006502728,73.0,
117,64.66373457062403,71.3139599242185,70.0,
118,65.7258538370121,71.13563019710654,71.0,
119,63.41682193376221,70.78888717739311,72.0,
120,62.68851845862975,70.43569195516265,71.0,
121,62.37672418285478,71.01359408772873,71.0,
122,61.6384325118275,70.74482771105959,72.0,
