 epocs = 310 : eta = 0.015 : sample div factor = 0.8 : Architecture 57 : 57 : 40 : 1
epoc,error_test,error_validate,total_mispredictions
0,723.6945850713853,133.51124791307728,207.0,
1,412.31167961367737,109.8300903977965,133.0,
2,352.49251135587195,104.78872155631856,112.0,
3,326.5972723368914,96.5702207804283,127.0,
4,304.36247236926505,92.28961316261882,117.0,
5,289.5911696415621,90.91847403671957,124.0,
6,277.5564436631906,88.44284614353568,114.0,
7,269.99183070450454,90.77728695841034,125.0,
8,259.1197571390259,87.00081951724435,108.0,
9,243.46035390891356,85.50449280067402,104.0,
10,234.30942654332873,85.27734558530905,105.0,
11,225.7069703233136,85.08751105684134,98.0,
12,218.61063626750692,84.46909068435622,97.0,
13,209.3046522911745,83.34556666175486,90.0,
14,203.01586446233537,83.7646764703451,93.0,
15,200.5156413531509,83.44924686634982,88.0,
16,191.5300706032993,84.70496243309648,81.0,
17,184.8325866406342,83.8210431599295,93.0,
18,183.7221852047888,83.94562893343024,92.0,
19,180.24312232720985,82.39895578965361,84.0,
20,177.15947004524003,83.07172327425455,94.0,
21,166.5872117630104,81.8579963030096,92.0,
22,162.74870640273315,82.3147138978032,89.0,
23,159.46686769645035,82.04435313681913,86.0,
24,155.62995192704636,81.22852086581557,92.0,
25,151.1254891034259,82.12969046595923,90.0,
26,153.74744765881766,81.72211577757214,94.0,
27,150.5938566774171,80.33965870856233,91.0,
28,148.04597986650566,83.31728633910882,97.0,
29,143.58417349563663,79.78099650179955,84.0,
30,138.552924913663,78.14768775926943,89.0,
31,131.37334132188408,81.50960256442008,96.0,
32,138.71155527257287,84.04096178974952,103.0,
33,136.5368764669489,80.80601296444644,101.0,
34,124.36856858497634,78.5199284217731,93.0,
35,140.1081753902674,84.94798590050358,123.0,
36,175.49625089940528,90.42146199054677,124.0,
37,190.61303633530022,87.79288616221739,118.0,
38,163.76717157536072,82.2998437474849,88.0,
39,143.21885957044046,78.79633441827932,99.0,
40,131.10438972416327,82.15725031781433,89.0,
41,118.05982495004213,79.46505271464338,90.0,
42,117.39575356935215,78.52629002058248,93.0,
43,119.59679129368266,77.98908040495128,93.0,
44,110.82514098308204,80.12526213858114,100.0,
45,106.41763543836751,83.20537245506407,96.0,
