 epocs = 500 : eta = 0.10 : sample div factor = 0.8 : Architecture 57 : 50 : 40 : 1
epoc,error_test,error_validate,total_mispredictions
0,498.510388634093,88.31662225699633,95.0,
1,349.7507132780724,83.73560361508594,88.0,
2,320.3827942455515,100.72670224983544,202.0,
3,317.4714353397092,111.3493171305907,239.0,
4,296.9510448932753,95.86547108449027,109.0,
5,295.8200749940586,107.5371989629678,211.0,
6,279.69633558448004,95.83491521949657,106.0,
7,283.2305783711926,96.99379107702622,101.0,
8,269.7975213591024,101.25051092472613,229.0,
9,256.54161979298914,97.48610214633612,93.0,
10,260.2657946764036,89.23131181987902,157.0,
11,263.968242832017,95.10542106504042,95.0,
12,229.23484580735513,89.68089056821327,94.0,
13,248.35588056642848,93.02855529593262,84.0,
14,250.27416436442266,86.03852869995025,78.0,
15,245.17527314577347,95.62775634189458,82.0,
16,249.48222111857407,86.59113525656821,80.0,
17,211.1567353300971,93.48500849856082,94.0,
18,258.4086765633621,85.2953917224837,79.0,
19,231.47320194552051,105.68313031264782,107.0,
20,232.993686456683,89.85451775748662,93.0,
21,220.40064961934615,95.52038824578028,84.0,
22,198.54370691922702,97.53265595277207,81.0,
23,224.22186454458722,88.806420291149,84.0,
24,214.9735911422195,85.26676178717594,76.0,
25,220.4557218659309,80.20978970610392,85.0,
26,218.91705888375284,81.32700508808672,79.0,
27,196.30492680261975,73.80074950671583,69.0,
28,198.39056778632627,97.18641893401207,253.0,
29,177.00815541994203,94.86728742833213,197.0,
30,180.25983597474934,90.77920582118486,80.0,
31,209.01099800818776,91.74462397806546,78.0,
32,182.3452353176378,71.94691024442491,69.0,
33,172.9861008814721,72.4479236866299,71.0,
34,152.31848753487998,73.28340086084876,70.0,
35,149.85827296184513,77.57875012320204,70.0,
36,157.4232680838455,76.12935931031569,68.0,
37,163.5081296591924,82.71642102841243,68.0,
38,156.96589113600942,95.74851518837504,82.0,
39,176.83083940389375,91.82731366606826,127.0,
40,150.18537585449852,83.13559016652155,73.0,
41,146.21060215778445,90.2757263693533,73.0,
42,174.99607707622198,88.50559308436254,100.0,
43,312.585004014984,128.47874714733672,344.0,
44,290.8290978557105,101.9519620311166,81.0,
45,295.4856347629747,97.73405402795,342.0,
46,252.80579504738262,90.61539253554567,65.0,
47,318.3419222866806,132.38339783715347,118.0,
48,274.65004902568285,95.30439555843415,72.0,
49,235.11573273454175,84.90056340508625,70.0,
50,233.8984488445716,91.17436976457401,72.0,
51,218.16481384572637,101.04939588473688,78.0,
52,245.40551410577544,77.06295582523713,71.0,
53,196.27418129624593,93.13124701731668,76.0,
54,192.31971129371829,79.7533398267946,65.0,
55,202.56333273465006,96.94785001950972,336.0,
56,221.43973995848305,96.96943089265424,82.0,
57,204.81472726830958,97.14960383741752,80.0,
58,236.5785531994028,95.30920267516018,73.0,
59,229.03155679921636,85.45871032008593,71.0,
60,204.42764923346147,79.95332561997338,69.0,
61,186.03282500898652,82.48630163381107,69.0,
62,202.62819490375273,87.49284274111392,73.0,
63,190.49606357369694,84.97911058875825,74.0,
64,189.00496272828093,85.85055787417144,76.0,
65,171.81988272998626,82.84107359273995,70.0,
66,189.54051622198406,80.78442590927891,62.0,
67,210.08079958039247,92.18354253052773,73.0,
68,207.7565078058297,81.54730716402636,69.0,
69,196.4212972787282,87.2837847947436,69.0,
70,189.48596019365675,83.76168805793829,67.0,
71,180.2790700884358,91.83767875972623,69.0,
72,185.4395155556247,86.06159883842031,72.0,
73,190.4779450389697,87.3481589730487,76.0,
74,195.53438133159239,83.1296360810831,68.0,
75,188.59398867822432,81.72458405266907,67.0,
76,205.12709411696096,87.01720238450288,68.0,
77,177.03888086936428,79.21961409098138,64.0,
78,157.7298597903117,74.7367614117648,68.0,
79,161.49832733994495,80.7596731705653,68.0,
80,162.72786211266262,84.9803307624308,66.0,
81,170.18170083913583,83.87644228902892,67.0,
82,162.13414099626686,81.64299770331897,67.0,
83,160.1640922359031,81.62815372534823,65.0,
84,165.0419788171083,83.81157948420595,67.0,
85,164.13951694578802,82.24047688049036,67.0,
86,149.34658097290264,81.24966404785737,67.0,
87,146.00944053929072,82.22508317625807,71.0,
88,141.35611535153836,81.90661546099649,71.0,
89,144.81700750158598,81.14932887439834,71.0,
90,176.26287520260254,83.86692132507056,73.0,
91,147.55135599095468,83.06704097815752,74.0,
92,143.49383736378647,79.33191791539463,71.0,
93,138.09642923525558,81.48251143926153,70.0,
94,140.9723191630892,84.10533268163192,70.0,
95,143.76451220468462,82.8067163405902,73.0,
96,141.37288216659798,81.74044099092052,70.0,
97,139.8152544378277,81.7403470371729,71.0,
98,139.67959714714544,82.66661922869434,72.0,
99,134.8269765131854,82.56903868887136,71.0,
100,133.96335932851483,82.43831007629997,72.0,
101,133.6963628731258,82.44043356276845,72.0,
102,133.5574698597851,82.43850869431819,72.0,
103,133.50645764221704,82.43557238035984,73.0,
104,133.47427027375122,82.4291307699714,73.0,
105,133.45429425868576,82.42176696639346,73.0,
106,133.44458172724492,82.41196666329253,73.0,
107,133.4825131906009,82.39667278004163,73.0,
108,133.51135926302965,82.3796930841995,73.0,
109,133.55858041879685,82.36488817807808,73.0,
110,133.6055291623597,82.3508151323518,73.0,
111,133.62012189863248,82.33680674183807,73.0,
112,133.62345503218162,82.31827451765989,73.0,
113,133.62525558402524,82.26327125998621,72.0,
114,133.54018095911434,82.23040477568823,71.0,
115,133.5565733852306,82.22377277213815,71.0,
116,133.52719901738686,82.21509491273149,71.0,
117,133.53510917231668,82.21766897429207,71.0,
118,133.5343340610971,82.21952309906179,71.0,
119,133.5340770458476,82.22101293817664,71.0,
120,133.53159748536146,82.2220128425277,71.0,
121,133.527980535295,82.2225657937502,71.0,
122,133.52322350913997,82.22270911300464,71.0,
123,133.51764815684362,82.22248357636778,71.0,
124,133.5114366907182,82.22196760615938,72.0,
125,133.50481078496622,82.22117877272159,72.0,
126,133.4984855789949,82.22018727539087,72.0,
127,133.491202815959,82.21896281707336,72.0,
128,133.48380756772545,82.21753744288384,72.0,
129,133.4763178907461,82.21609570341738,72.0,
130,133.4695491790791,82.2144818479934,71.0,
131,133.46293959211962,82.21276906045155,71.0,
132,133.45620380813097,82.21096956758886,71.0,
133,133.44943249718156,82.2091048806592,71.0,
134,133.44264546297745,82.20719007925017,71.0,
135,133.43587033321398,82.20523749724282,71.0,
136,133.4291279237474,82.20326225447258,71.0,
137,133.4224574044146,82.20159104871803,71.0,
138,133.4158187449741,82.19963272216306,71.0,
139,133.40939003395854,82.19760386128826,71.0,
140,133.403656022148,82.19555360223687,71.0,
141,133.39798829846885,82.19348872118732,71.0,
142,133.39239544692242,82.19139406686233,71.0,
143,133.38691005084257,82.18934525511892,71.0,
144,133.38156329210514,82.18762367838977,71.0,
145,133.37621854742125,82.18565045121312,71.0,
146,133.3710297598099,82.18362399607739,71.0,
147,133.36595862441516,82.1816124850767,71.0,
148,133.36100029052642,82.17963953676221,71.0,
149,133.35662068410466,82.1776409765691,71.0,
150,133.35235361019295,82.17566506519674,71.0,
151,133.34820357233798,82.17373443596567,71.0,
152,133.34413662786136,82.17178152839654,71.0,
153,133.34015011737563,82.16985259222717,71.0,
154,133.33633254326023,82.1683340212405,71.0,
155,133.33253014506738,82.16648305549295,71.0,
156,133.32909060776035,82.16462295162034,71.0,
157,133.32572287026693,82.16276775161295,71.0,
158,133.3224212404128,82.16094379305123,71.0,
159,133.31916554687783,82.15908948925815,71.0,
160,133.31628530335692,82.1572514581515,71.0,
161,133.31380512322644,82.15542586388598,71.0,
162,133.3115780175069,82.15361481934285,71.0,
163,133.30917908720656,82.15187877626606,71.0,
164,133.30682412696515,82.15045402359353,71.0,
165,133.3046524572469,82.14900956110012,71.0,
166,133.30255487602582,82.14757108413406,71.0,
167,133.3004560012297,82.14607686420598,71.0,
168,133.29835966034713,82.14457134552337,71.0,
169,133.29627747776752,82.14305120776838,71.0,
170,133.29421389563058,82.14136197367412,71.0,
171,133.29240323301056,82.14015283668219,71.0,
172,133.2901636767431,82.13863014404821,71.0,
173,133.28812669334255,82.13707065105258,71.0,
174,133.28615201142424,82.13549529034405,71.0,
175,133.28419203979328,82.13392663932501,71.0,
176,133.28223843657335,82.13227636547882,71.0,
177,133.28030074516016,82.13060436272501,71.0,
178,133.27838416424115,82.12892106980536,71.0,
179,133.27648253953447,82.12723869511558,71.0,
180,133.2746182580716,82.1255803725131,71.0,
181,133.27275809398702,82.12388637816056,71.0,
182,133.27090675329944,82.12219088063061,71.0,
183,133.26907204208183,82.12049281765523,71.0,
184,133.26726300549265,82.11879341559482,71.0,
185,133.26547294623347,82.11709242821058,71.0,
186,133.26372197706397,82.11541432090098,71.0,
